u,i,ts,label,u_0,u_1,u_2,u_3,u_4,u_5,u_6,u_7,i_0,i_1,i_2,i_3,i_4,i_5,i_6,i_7
2,6,4008,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3,4,4008,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3,5,4008,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
4,3,4008,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
4,7,4008,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
5,4,4008,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
5,5,4008,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
6,4,4008,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
6,5,4008,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
7,4,4008,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
7,5,4008,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0,1,4012,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,6,4012,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,1,4012,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,6,4012,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,0,4012,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2,6,4012,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3,1,4012,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
3,6,4012,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
4,3,4012,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
4,5,4012,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5,4,4012,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
5,6,4012,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
6,1,4012,0.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
6,6,4012,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
7,1,4012,0.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
7,7,4012,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,1,4016,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,5,4016,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1,4016,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,5,4016,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,3,4016,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2,5,4016,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3,1,4016,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
3,5,4016,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
4,3,4016,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
4,7,4016,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
5,2,4016,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
5,5,4016,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
6,1,4016,0.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
6,5,4016,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
7,1,4016,0.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
7,5,4016,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0,1,4020,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,6,4020,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,1,4020,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,6,4020,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,3,4020,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2,6,4020,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3,1,4020,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
3,6,4020,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
4,2,4020,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
4,6,4020,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
5,2,4020,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
5,7,4020,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6,1,4020,0.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
6,7,4020,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
7,1,4020,0.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
7,6,4020,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,3,4024,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,5,4024,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,2,4024,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,5,4024,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,3,4024,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2,6,4024,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3,1,4024,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
3,5,4024,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
4,4,4024,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
4,5,4024,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5,1,4024,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
5,5,4024,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
6,2,4024,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
6,6,4024,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
7,0,4024,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
7,5,4024,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0,3,4028,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,5,4028,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,2,4028,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,6,4028,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,2,4028,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2,5,4028,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3,2,4028,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
3,5,4028,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
4,4,4028,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
4,7,4028,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
5,1,4028,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
5,6,4028,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
6,4,4028,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
6,6,4028,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
7,0,4028,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
7,5,4028,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0,3,4032,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,6,4032,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,3,4032,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,7,4032,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,2,4032,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2,6,4032,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3,2,4032,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
3,6,4032,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
4,4,4032,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
4,6,4032,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
5,1,4032,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
5,5,4032,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
6,4,4032,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
6,7,4032,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
7,0,4032,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
7,6,4032,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,3,4036,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,7,4036,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,3,4036,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,7,4036,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,2,4036,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2,5,4036,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3,4,4036,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3,7,4036,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4,2,4036,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
4,7,4036,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
5,3,4036,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
5,7,4036,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6,0,4036,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
6,5,4036,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
7,0,4036,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
7,5,4036,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0,3,4040,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,5,4040,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0,4040,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,5,4040,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,4,4040,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2,6,4040,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3,0,4040,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
3,6,4040,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
4,3,4040,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
4,5,4040,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5,0,4040,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
5,5,4040,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
6,3,4040,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
6,7,4040,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
7,0,4040,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
7,7,4040,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,0,4044,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,6,4044,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,4044,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,6,4044,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,4,4044,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2,5,4044,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3,0,4044,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
3,6,4044,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
4,3,4044,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
4,6,4044,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
5,0,4044,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
5,6,4044,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
6,3,4044,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
6,6,4044,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
7,0,4044,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
7,5,4044,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0,0,4048,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,7,4048,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,4048,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,7,4048,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,4048,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2,5,4048,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3,0,4048,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
3,7,4048,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4,3,4048,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
4,7,4048,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
5,0,4048,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
5,7,4048,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6,3,4048,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
6,7,4048,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
7,0,4048,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
7,7,4048,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,0,4052,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,7,4052,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,4052,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,5,4052,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,0,4052,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2,6,4052,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3,3,4052,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3,6,4052,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
4,3,4052,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
4,5,4052,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5,0,4052,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
5,5,4052,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
6,3,4052,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
6,5,4052,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
7,0,4052,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
7,5,4052,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0,3,4056,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,7,4056,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,3,4056,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,5,4056,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,0,4056,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2,5,4056,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3,3,4056,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3,7,4056,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4,3,4056,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
4,6,4056,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
5,0,4056,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
5,5,4056,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
6,3,4056,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
6,6,4056,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
7,3,4056,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
7,7,4056,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,3,4060,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,6,4060,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,3,4060,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,6,4060,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,0,4060,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2,7,4060,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
3,3,4060,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3,6,4060,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
4,3,4060,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
4,7,4060,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
5,3,4060,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
5,7,4060,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6,3,4060,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
6,6,4060,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
7,3,4060,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
7,6,4060,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,1,4064,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,5,4064,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,3,4064,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,5,4064,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,0,4064,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2,6,4064,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3,0,4064,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
3,5,4064,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
4,3,4064,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
4,6,4064,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
5,1,4064,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
5,5,4064,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
6,3,4064,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
6,5,4064,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
7,3,4064,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
7,5,4064,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0,1,4068,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,6,4068,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,1,4068,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,7,4068,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,2,4068,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2,5,4068,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3,1,4068,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
3,7,4068,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4,2,4068,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
4,5,4068,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5,1,4068,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
5,7,4068,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6,1,4068,0.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
6,7,4068,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
7,3,4068,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
7,6,4068,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,1,4072,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,7,4072,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,4072,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,5,4072,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,1,4072,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2,5,4072,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3,1,4072,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
3,5,4072,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
4,1,4072,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
4,7,4072,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
5,1,4072,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
5,6,4072,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
6,1,4072,0.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
6,6,4072,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
7,1,4072,0.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
7,6,4072,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,1,4076,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,7,4076,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,4076,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,5,4076,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,1,4076,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2,7,4076,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
3,1,4076,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
3,7,4076,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4,4,4076,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
4,7,4076,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
5,1,4076,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
5,5,4076,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
6,1,4076,0.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
6,7,4076,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
7,2,4076,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
7,7,4076,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,1,4080,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,6,4080,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,1,4080,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,6,4080,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,1,4080,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2,6,4080,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3,2,4080,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
3,5,4080,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
4,4,4080,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
4,5,4080,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5,1,4080,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
5,6,4080,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
6,1,4080,0.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
6,6,4080,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
7,1,4080,0.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
7,5,4080,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0,4,4084,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,5,4084,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,4,4084,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,6,4084,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,0,4084,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2,5,4084,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3,4,4084,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3,6,4084,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
4,4,4084,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
4,7,4084,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
5,2,4084,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
5,7,4084,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6,2,4084,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
6,7,4084,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
7,1,4084,0.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
7,5,4084,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0,4,4088,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,6,4088,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,4,4088,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,6,4088,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,0,4088,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2,7,4088,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
3,4,4088,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3,6,4088,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
