,u,i,ts,label,idx
85267,2,7,21316.0,0.0,85268
85268,3,1,21316.0,0.0,85269
85269,3,8,21316.0,0.0,85270
85270,4,1,21316.0,0.0,85271
85271,4,7,21316.0,0.0,85272
85272,5,2,21316.0,0.0,85273
85273,5,7,21316.0,0.0,85274
85274,6,1,21316.0,0.0,85275
85275,6,8,21316.0,0.0,85276
85276,7,2,21316.0,0.0,85277
85277,7,7,21316.0,0.0,85278
85278,8,1,21316.0,0.0,85279
85279,8,8,21316.0,0.0,85280
85280,1,1,21320.0,0.0,85281
85281,1,9,21320.0,0.0,85282
85282,2,3,21320.0,0.0,85283
85283,2,9,21320.0,0.0,85284
85284,3,1,21320.0,0.0,85285
85285,3,11,21320.0,0.0,85286
85286,4,1,21320.0,0.0,85287
85287,4,9,21320.0,0.0,85288
85288,5,3,21320.0,0.0,85289
85289,5,9,21320.0,0.0,85290
85290,6,1,21320.0,0.0,85291
85291,6,9,21320.0,0.0,85292
85292,7,1,21320.0,0.0,85293
85293,7,7,21320.0,0.0,85294
85294,8,1,21320.0,0.0,85295
85295,8,9,21320.0,0.0,85296
85296,1,1,21324.0,0.0,85297
85297,1,11,21324.0,0.0,85298
85298,2,3,21324.0,0.0,85299
85299,2,8,21324.0,0.0,85300
85300,3,1,21324.0,0.0,85301
85301,3,9,21324.0,0.0,85302
85302,4,1,21324.0,0.0,85303
85303,4,9,21324.0,0.0,85304
85304,5,6,21324.0,0.0,85305
85305,5,7,21324.0,0.0,85306
85306,6,1,21324.0,0.0,85307
85307,6,7,21324.0,0.0,85308
85308,7,1,21324.0,0.0,85309
85309,7,11,21324.0,0.0,85310
85310,8,2,21324.0,0.0,85311
85311,8,7,21324.0,0.0,85312
85312,1,5,21328.0,0.0,85313
85313,1,7,21328.0,0.0,85314
85314,2,6,21328.0,0.0,85315
85315,2,8,21328.0,0.0,85316
85316,3,1,21328.0,0.0,85317
85317,3,8,21328.0,0.0,85318
85318,4,5,21328.0,0.0,85319
85319,4,7,21328.0,0.0,85320
85320,5,3,21328.0,0.0,85321
85321,5,8,21328.0,0.0,85322
85322,6,1,21328.0,0.0,85323
85323,6,7,21328.0,0.0,85324
85324,7,1,21328.0,0.0,85325
85325,7,8,21328.0,0.0,85326
85326,8,3,21328.0,0.0,85327
85327,8,8,21328.0,0.0,85328
85328,1,5,21332.0,0.0,85329
85329,1,7,21332.0,0.0,85330
85330,2,1,21332.0,0.0,85331
85331,2,9,21332.0,0.0,85332
85332,3,1,21332.0,0.0,85333
85333,3,8,21332.0,0.0,85334
85334,4,5,21332.0,0.0,85335
85335,4,8,21332.0,0.0,85336
85336,5,1,21332.0,0.0,85337
85337,5,9,21332.0,0.0,85338
85338,6,5,21332.0,0.0,85339
85339,6,8,21332.0,0.0,85340
85340,7,5,21332.0,0.0,85341
85341,7,8,21332.0,0.0,85342
85342,8,6,21332.0,0.0,85343
85343,8,8,21332.0,0.0,85344
85344,1,5,21336.0,0.0,85345
85345,1,8,21336.0,0.0,85346
85346,2,1,21336.0,0.0,85347
85347,2,7,21336.0,0.0,85348
85348,3,1,21336.0,0.0,85349
85349,3,8,21336.0,0.0,85350
85350,4,6,21336.0,0.0,85351
85351,4,8,21336.0,0.0,85352
85352,5,1,21336.0,0.0,85353
85353,5,7,21336.0,0.0,85354
85354,6,5,21336.0,0.0,85355
85355,6,11,21336.0,0.0,85356
85356,7,5,21336.0,0.0,85357
85357,7,7,21336.0,0.0,85358
85358,8,6,21336.0,0.0,85359
85359,8,7,21336.0,0.0,85360
85360,1,5,21340.0,0.0,85361
85361,1,7,21340.0,0.0,85362
85362,2,1,21340.0,0.0,85363
85363,2,7,21340.0,0.0,85364
85364,3,1,21340.0,0.0,85365
85365,3,7,21340.0,0.0,85366
85366,4,1,21340.0,0.0,85367
85367,4,9,21340.0,0.0,85368
85368,5,1,21340.0,0.0,85369
85369,5,11,21340.0,0.0,85370
85370,6,5,21340.0,0.0,85371
85371,6,7,21340.0,0.0,85372
85372,7,6,21340.0,0.0,85373
85373,7,11,21340.0,0.0,85374
85374,8,6,21340.0,0.0,85375
85375,8,8,21340.0,0.0,85376
85376,1,1,21344.0,0.0,85377
85377,1,11,21344.0,0.0,85378
85378,2,1,21344.0,0.0,85379
85379,2,8,21344.0,0.0,85380
85380,3,1,21344.0,0.0,85381
85381,3,8,21344.0,0.0,85382
85382,4,1,21344.0,0.0,85383
85383,4,7,21344.0,0.0,85384
85384,5,1,21344.0,0.0,85385
85385,5,7,21344.0,0.0,85386
85386,6,6,21344.0,0.0,85387
85387,6,9,21344.0,0.0,85388
85388,7,1,21344.0,0.0,85389
85389,7,11,21344.0,0.0,85390
85390,8,1,21344.0,0.0,85391
85391,8,11,21344.0,0.0,85392
85392,1,1,21348.0,0.0,85393
85393,1,7,21348.0,0.0,85394
85394,2,1,21348.0,0.0,85395
85395,2,11,21348.0,0.0,85396
85396,3,1,21348.0,0.0,85397
85397,3,8,21348.0,0.0,85398
85398,4,1,21348.0,0.0,85399
85399,4,8,21348.0,0.0,85400
85400,5,1,21348.0,0.0,85401
85401,5,9,21348.0,0.0,85402
85402,6,3,21348.0,0.0,85403
85403,6,7,21348.0,0.0,85404
85404,7,1,21348.0,0.0,85405
85405,7,8,21348.0,0.0,85406
85406,8,1,21348.0,0.0,85407
85407,8,7,21348.0,0.0,85408
85408,1,1,21352.0,0.0,85409
85409,1,7,21352.0,0.0,85410
85410,2,1,21352.0,0.0,85411
85411,2,7,21352.0,0.0,85412
85412,3,1,21352.0,0.0,85413
85413,3,11,21352.0,0.0,85414
85414,4,1,21352.0,0.0,85415
85415,4,8,21352.0,0.0,85416
85416,5,1,21352.0,0.0,85417
85417,5,7,21352.0,0.0,85418
85418,6,3,21352.0,0.0,85419
85419,6,7,21352.0,0.0,85420
85420,7,5,21352.0,0.0,85421
85421,7,8,21352.0,0.0,85422
85422,8,6,21352.0,0.0,85423
85423,8,8,21352.0,0.0,85424
85424,1,1,21356.0,0.0,85425
85425,1,7,21356.0,0.0,85426
85426,2,2,21356.0,0.0,85427
85427,2,7,21356.0,0.0,85428
85428,3,1,21356.0,0.0,85429
85429,3,7,21356.0,0.0,85430
85430,4,1,21356.0,0.0,85431
85431,4,7,21356.0,0.0,85432
85432,5,1,21356.0,0.0,85433
85433,5,11,21356.0,0.0,85434
85434,6,3,21356.0,0.0,85435
85435,6,8,21356.0,0.0,85436
85436,7,5,21356.0,0.0,85437
85437,7,8,21356.0,0.0,85438
85438,8,6,21356.0,0.0,85439
85439,8,8,21356.0,0.0,85440
85440,1,1,21360.0,0.0,85441
85441,1,11,21360.0,0.0,85442
85442,2,4,21360.0,0.0,85443
85443,2,8,21360.0,0.0,85444
85444,3,1,21360.0,0.0,85445
85445,3,8,21360.0,0.0,85446
85446,4,5,21360.0,0.0,85447
85447,4,7,21360.0,0.0,85448
85448,5,1,21360.0,0.0,85449
85449,5,9,21360.0,0.0,85450
85450,6,3,21360.0,0.0,85451
85451,6,7,21360.0,0.0,85452
85452,7,5,21360.0,0.0,85453
85453,7,11,21360.0,0.0,85454
85454,8,1,21360.0,0.0,85455
85455,8,11,21360.0,0.0,85456
85456,1,1,21364.0,0.0,85457
85457,1,8,21364.0,0.0,85458
85458,2,1,21364.0,0.0,85459
85459,2,8,21364.0,0.0,85460
85460,3,4,21364.0,0.0,85461
85461,3,9,21364.0,0.0,85462
85462,4,5,21364.0,0.0,85463
85463,4,8,21364.0,0.0,85464
85464,5,1,21364.0,0.0,85465
85465,5,7,21364.0,0.0,85466
85466,6,6,21364.0,0.0,85467
85467,6,8,21364.0,0.0,85468
85468,7,5,21364.0,0.0,85469
85469,7,7,21364.0,0.0,85470
85470,8,1,21364.0,0.0,85471
85471,8,7,21364.0,0.0,85472
85472,1,1,21368.0,0.0,85473
85473,1,7,21368.0,0.0,85474
85474,2,1,21368.0,0.0,85475
85475,2,9,21368.0,0.0,85476
85476,3,3,21368.0,0.0,85477
85477,3,8,21368.0,0.0,85478
85478,4,1,21368.0,0.0,85479
85479,4,8,21368.0,0.0,85480
85480,5,1,21368.0,0.0,85481
85481,5,7,21368.0,0.0,85482
85482,6,6,21368.0,0.0,85483
85483,6,7,21368.0,0.0,85484
85484,7,1,21368.0,0.0,85485
85485,7,7,21368.0,0.0,85486
85486,8,1,21368.0,0.0,85487
85487,8,8,21368.0,0.0,85488
85488,1,1,21372.0,0.0,85489
85489,1,7,21372.0,0.0,85490
85490,2,1,21372.0,0.0,85491
85491,2,7,21372.0,0.0,85492
85492,3,3,21372.0,0.0,85493
85493,3,7,21372.0,0.0,85494
85494,4,1,21372.0,0.0,85495
85495,4,7,21372.0,0.0,85496
85496,5,1,21372.0,0.0,85497
85497,5,8,21372.0,0.0,85498
85498,6,6,21372.0,0.0,85499
85499,6,9,21372.0,0.0,85500
85500,7,1,21372.0,0.0,85501
85501,7,8,21372.0,0.0,85502
85502,8,1,21372.0,0.0,85503
85503,8,8,21372.0,0.0,85504
85504,1,1,21376.0,0.0,85505
85505,1,7,21376.0,0.0,85506
85506,2,1,21376.0,0.0,85507
85507,2,8,21376.0,0.0,85508
85508,3,6,21376.0,0.0,85509
85509,3,8,21376.0,0.0,85510
85510,4,5,21376.0,0.0,85511
85511,4,8,21376.0,0.0,85512
85512,5,1,21376.0,0.0,85513
85513,5,11,21376.0,0.0,85514
85514,6,6,21376.0,0.0,85515
85515,6,8,21376.0,0.0,85516
85516,7,1,21376.0,0.0,85517
85517,7,7,21376.0,0.0,85518
85518,8,1,21376.0,0.0,85519
85519,8,8,21376.0,0.0,85520
85520,1,1,21380.0,0.0,85521
85521,1,8,21380.0,0.0,85522
85522,2,6,21380.0,0.0,85523
85523,2,11,21380.0,0.0,85524
85524,3,6,21380.0,0.0,85525
85525,3,9,21380.0,0.0,85526
85526,4,5,21380.0,0.0,85527
85527,4,7,21380.0,0.0,85528
85528,5,6,21380.0,0.0,85529
85529,5,11,21380.0,0.0,85530
85530,6,3,21380.0,0.0,85531
85531,6,7,21380.0,0.0,85532
85532,7,1,21380.0,0.0,85533
85533,7,7,21380.0,0.0,85534
85534,8,1,21380.0,0.0,85535
85535,8,11,21380.0,0.0,85536
85536,1,1,21384.0,0.0,85537
85537,1,7,21384.0,0.0,85538
85538,2,1,21384.0,0.0,85539
85539,2,11,21384.0,0.0,85540
85540,3,1,21384.0,0.0,85541
85541,3,7,21384.0,0.0,85542
85542,4,5,21384.0,0.0,85543
85543,4,7,21384.0,0.0,85544
85544,5,1,21384.0,0.0,85545
85545,5,7,21384.0,0.0,85546
85546,6,3,21384.0,0.0,85547
85547,6,8,21384.0,0.0,85548
85548,7,1,21384.0,0.0,85549
85549,7,7,21384.0,0.0,85550
85550,8,1,21384.0,0.0,85551
85551,8,8,21384.0,0.0,85552
85552,1,1,21388.0,0.0,85553
85553,1,7,21388.0,0.0,85554
85554,2,1,21388.0,0.0,85555
85555,2,7,21388.0,0.0,85556
85556,3,1,21388.0,0.0,85557
85557,3,8,21388.0,0.0,85558
85558,4,5,21388.0,0.0,85559
85559,4,8,21388.0,0.0,85560
85560,5,6,21388.0,0.0,85561
85561,5,8,21388.0,0.0,85562
85562,6,3,21388.0,0.0,85563
85563,6,8,21388.0,0.0,85564
85564,7,6,21388.0,0.0,85565
85565,7,8,21388.0,0.0,85566
85566,8,1,21388.0,0.0,85567
85567,8,11,21388.0,0.0,85568
85568,1,1,21392.0,0.0,85569
85569,1,8,21392.0,0.0,85570
85570,2,6,21392.0,0.0,85571
85571,2,8,21392.0,0.0,85572
85572,3,1,21392.0,0.0,85573
85573,3,7,21392.0,0.0,85574
85574,4,1,21392.0,0.0,85575
85575,4,8,21392.0,0.0,85576
85576,5,1,21392.0,0.0,85577
85577,5,8,21392.0,0.0,85578
85578,6,3,21392.0,0.0,85579
85579,6,8,21392.0,0.0,85580
85580,7,3,21392.0,0.0,85581
85581,7,8,21392.0,0.0,85582
85582,8,1,21392.0,0.0,85583
85583,8,7,21392.0,0.0,85584
85584,1,3,21396.0,0.0,85585
85585,1,8,21396.0,0.0,85586
85586,2,6,21396.0,0.0,85587
85587,2,8,21396.0,0.0,85588
85588,3,1,21396.0,0.0,85589
85589,3,8,21396.0,0.0,85590
85590,4,1,21396.0,0.0,85591
85591,4,7,21396.0,0.0,85592
85592,5,1,21396.0,0.0,85593
85593,5,11,21396.0,0.0,85594
85594,6,1,21396.0,0.0,85595
85595,6,7,21396.0,0.0,85596
85596,7,5,21396.0,0.0,85597
85597,7,9,21396.0,0.0,85598
85598,8,1,21396.0,0.0,85599
85599,8,8,21396.0,0.0,85600
85600,1,1,21400.0,0.0,85601
85601,1,8,21400.0,0.0,85602
85602,2,6,21400.0,0.0,85603
85603,2,11,21400.0,0.0,85604
85604,3,1,21400.0,0.0,85605
85605,3,8,21400.0,0.0,85606
85606,4,6,21400.0,0.0,85607
85607,4,11,21400.0,0.0,85608
85608,5,5,21400.0,0.0,85609
85609,5,9,21400.0,0.0,85610
85610,6,5,21400.0,0.0,85611
85611,6,7,21400.0,0.0,85612
85612,7,1,21400.0,0.0,85613
85613,7,7,21400.0,0.0,85614
85614,8,6,21400.0,0.0,85615
85615,8,8,21400.0,0.0,85616
85616,1,5,21404.0,0.0,85617
85617,1,7,21404.0,0.0,85618
85618,2,6,21404.0,0.0,85619
85619,2,7,21404.0,0.0,85620
85620,3,1,21404.0,0.0,85621
85621,3,7,21404.0,0.0,85622
85622,4,6,21404.0,0.0,85623
85623,4,9,21404.0,0.0,85624
85624,5,1,21404.0,0.0,85625
85625,5,7,21404.0,0.0,85626
85626,6,3,21404.0,0.0,85627
85627,6,9,21404.0,0.0,85628
85628,7,1,21404.0,0.0,85629
85629,7,7,21404.0,0.0,85630
85630,8,6,21404.0,0.0,85631
85631,8,11,21404.0,0.0,85632
85632,1,1,21408.0,0.0,85633
85633,1,11,21408.0,0.0,85634
85634,2,6,21408.0,0.0,85635
85635,2,8,21408.0,0.0,85636
85636,3,1,21408.0,0.0,85637
85637,3,7,21408.0,0.0,85638
85638,4,6,21408.0,0.0,85639
85639,4,8,21408.0,0.0,85640
85640,5,1,21408.0,0.0,85641
85641,5,7,21408.0,0.0,85642
85642,6,1,21408.0,0.0,85643
85643,6,8,21408.0,0.0,85644
85644,7,1,21408.0,0.0,85645
85645,7,8,21408.0,0.0,85646
85646,8,6,21408.0,0.0,85647
85647,8,7,21408.0,0.0,85648
85648,1,3,21412.0,0.0,85649
85649,1,9,21412.0,0.0,85650
85650,2,6,21412.0,0.0,85651
85651,2,8,21412.0,0.0,85652
85652,3,1,21412.0,0.0,85653
85653,3,8,21412.0,0.0,85654
85654,4,1,21412.0,0.0,85655
85655,4,8,21412.0,0.0,85656
85656,5,3,21412.0,0.0,85657
85657,5,9,21412.0,0.0,85658
85658,6,1,21412.0,0.0,85659
85659,6,8,21412.0,0.0,85660
85660,7,1,21412.0,0.0,85661
85661,7,8,21412.0,0.0,85662
85662,8,3,21412.0,0.0,85663
85663,8,8,21412.0,0.0,85664
85664,1,3,21416.0,0.0,85665
85665,1,9,21416.0,0.0,85666
85666,2,3,21416.0,0.0,85667
85667,2,8,21416.0,0.0,85668
85668,3,1,21416.0,0.0,85669
85669,3,9,21416.0,0.0,85670
85670,4,1,21416.0,0.0,85671
85671,4,8,21416.0,0.0,85672
85672,5,3,21416.0,0.0,85673
85673,5,9,21416.0,0.0,85674
85674,6,1,21416.0,0.0,85675
85675,6,9,21416.0,0.0,85676
85676,7,1,21416.0,0.0,85677
85677,7,8,21416.0,0.0,85678
85678,8,3,21416.0,0.0,85679
85679,8,9,21416.0,0.0,85680
85680,1,3,21420.0,0.0,85681
85681,1,8,21420.0,0.0,85682
85682,2,1,21420.0,0.0,85683
85683,2,8,21420.0,0.0,85684
85684,3,1,21420.0,0.0,85685
85685,3,7,21420.0,0.0,85686
85686,4,1,21420.0,0.0,85687
85687,4,9,21420.0,0.0,85688
85688,5,3,21420.0,0.0,85689
85689,5,9,21420.0,0.0,85690
85690,6,1,21420.0,0.0,85691
85691,6,7,21420.0,0.0,85692
85692,7,5,21420.0,0.0,85693
85693,7,8,21420.0,0.0,85694
85694,8,6,21420.0,0.0,85695
85695,8,8,21420.0,0.0,85696
85696,1,3,21424.0,0.0,85697
85697,1,8,21424.0,0.0,85698
85698,2,1,21424.0,0.0,85699
85699,2,8,21424.0,0.0,85700
85700,3,6,21424.0,0.0,85701
85701,3,8,21424.0,0.0,85702
85702,4,1,21424.0,0.0,85703
85703,4,9,21424.0,0.0,85704
85704,5,6,21424.0,0.0,85705
85705,5,8,21424.0,0.0,85706
85706,6,1,21424.0,0.0,85707
85707,6,7,21424.0,0.0,85708
85708,7,5,21424.0,0.0,85709
85709,7,7,21424.0,0.0,85710
85710,8,1,21424.0,0.0,85711
85711,8,8,21424.0,0.0,85712
85712,1,6,21428.0,0.0,85713
85713,1,9,21428.0,0.0,85714
85714,2,1,21428.0,0.0,85715
85715,2,9,21428.0,0.0,85716
85716,3,6,21428.0,0.0,85717
85717,3,8,21428.0,0.0,85718
85718,4,1,21428.0,0.0,85719
85719,4,7,21428.0,0.0,85720
85720,5,1,21428.0,0.0,85721
85721,5,8,21428.0,0.0,85722
85722,6,4,21428.0,0.0,85723
85723,6,8,21428.0,0.0,85724
85724,7,6,21428.0,0.0,85725
85725,7,11,21428.0,0.0,85726
85726,8,1,21428.0,0.0,85727
85727,8,9,21428.0,0.0,85728
85728,1,6,21432.0,0.0,85729
85729,1,7,21432.0,0.0,85730
85730,2,1,21432.0,0.0,85731
85731,2,7,21432.0,0.0,85732
85732,3,6,21432.0,0.0,85733
85733,3,7,21432.0,0.0,85734
85734,4,1,21432.0,0.0,85735
85735,4,7,21432.0,0.0,85736
85736,5,1,21432.0,0.0,85737
85737,5,9,21432.0,0.0,85738
85738,6,5,21432.0,0.0,85739
85739,6,8,21432.0,0.0,85740
85740,7,1,21432.0,0.0,85741
85741,7,11,21432.0,0.0,85742
85742,8,1,21432.0,0.0,85743
85743,8,7,21432.0,0.0,85744
85744,1,1,21436.0,0.0,85745
85745,1,8,21436.0,0.0,85746
85746,2,1,21436.0,0.0,85747
85747,2,7,21436.0,0.0,85748
85748,3,6,21436.0,0.0,85749
85749,3,8,21436.0,0.0,85750
85750,4,1,21436.0,0.0,85751
85751,4,8,21436.0,0.0,85752
85752,5,1,21436.0,0.0,85753
85753,5,7,21436.0,0.0,85754
85754,6,5,21436.0,0.0,85755
85755,6,7,21436.0,0.0,85756
85756,7,1,21436.0,0.0,85757
85757,7,8,21436.0,0.0,85758
85758,8,1,21436.0,0.0,85759
85759,8,8,21436.0,0.0,85760
85760,1,1,21440.0,0.0,85761
85761,1,10,21440.0,0.0,85762
85762,2,1,21440.0,0.0,85763
85763,2,7,21440.0,0.0,85764
85764,3,1,21440.0,0.0,85765
85765,3,8,21440.0,0.0,85766
85766,4,1,21440.0,0.0,85767
85767,4,8,21440.0,0.0,85768
85768,5,1,21440.0,0.0,85769
85769,5,8,21440.0,0.0,85770
85770,6,6,21440.0,0.0,85771
85771,6,7,21440.0,0.0,85772
85772,7,5,21440.0,0.0,85773
85773,7,8,21440.0,0.0,85774
85774,8,1,21440.0,0.0,85775
85775,8,11,21440.0,0.0,85776
85776,1,1,21444.0,0.0,85777
85777,1,9,21444.0,0.0,85778
85778,2,1,21444.0,0.0,85779
85779,2,8,21444.0,0.0,85780
85780,3,1,21444.0,0.0,85781
85781,3,9,21444.0,0.0,85782
85782,4,1,21444.0,0.0,85783
85783,4,7,21444.0,0.0,85784
85784,5,6,21444.0,0.0,85785
85785,5,9,21444.0,0.0,85786
85786,6,3,21444.0,0.0,85787
85787,6,9,21444.0,0.0,85788
85788,7,5,21444.0,0.0,85789
85789,7,8,21444.0,0.0,85790
85790,8,1,21444.0,0.0,85791
85791,8,7,21444.0,0.0,85792
85792,1,6,21448.0,0.0,85793
85793,1,7,21448.0,0.0,85794
85794,2,5,21448.0,0.0,85795
85795,2,9,21448.0,0.0,85796
85796,3,1,21448.0,0.0,85797
85797,3,7,21448.0,0.0,85798
85798,4,1,21448.0,0.0,85799
85799,4,8,21448.0,0.0,85800
85800,5,6,21448.0,0.0,85801
85801,5,7,21448.0,0.0,85802
85802,6,3,21448.0,0.0,85803
85803,6,8,21448.0,0.0,85804
85804,7,5,21448.0,0.0,85805
85805,7,11,21448.0,0.0,85806
85806,8,1,21448.0,0.0,85807
85807,8,7,21448.0,0.0,85808
85808,1,6,21452.0,0.0,85809
85809,1,8,21452.0,0.0,85810
85810,2,3,21452.0,0.0,85811
85811,2,7,21452.0,0.0,85812
85812,3,6,21452.0,0.0,85813
85813,3,8,21452.0,0.0,85814
85814,4,1,21452.0,0.0,85815
85815,4,7,21452.0,0.0,85816
85816,5,6,21452.0,0.0,85817
85817,5,8,21452.0,0.0,85818
85818,6,6,21452.0,0.0,85819
85819,6,9,21452.0,0.0,85820
85820,7,5,21452.0,0.0,85821
85821,7,7,21452.0,0.0,85822
85822,8,1,21452.0,0.0,85823
85823,8,8,21452.0,0.0,85824
85824,1,6,21456.0,0.0,85825
85825,1,8,21456.0,0.0,85826
85826,2,3,21456.0,0.0,85827
85827,2,8,21456.0,0.0,85828
85828,3,6,21456.0,0.0,85829
85829,3,8,21456.0,0.0,85830
85830,4,1,21456.0,0.0,85831
85831,4,7,21456.0,0.0,85832
85832,5,6,21456.0,0.0,85833
85833,5,11,21456.0,0.0,85834
85834,6,6,21456.0,0.0,85835
85835,6,8,21456.0,0.0,85836
85836,7,5,21456.0,0.0,85837
85837,7,7,21456.0,0.0,85838
85838,8,1,21456.0,0.0,85839
85839,8,11,21456.0,0.0,85840
85840,1,1,21460.0,0.0,85841
85841,1,7,21460.0,0.0,85842
85842,2,3,21460.0,0.0,85843
85843,2,7,21460.0,0.0,85844
85844,3,6,21460.0,0.0,85845
85845,3,7,21460.0,0.0,85846
85846,4,1,21460.0,0.0,85847
85847,4,8,21460.0,0.0,85848
85848,5,1,21460.0,0.0,85849
85849,5,7,21460.0,0.0,85850
85850,6,1,21460.0,0.0,85851
85851,6,9,21460.0,0.0,85852
85852,7,5,21460.0,0.0,85853
85853,7,8,21460.0,0.0,85854
85854,8,1,21460.0,0.0,85855
85855,8,11,21460.0,0.0,85856
85856,1,1,21464.0,0.0,85857
85857,1,8,21464.0,0.0,85858
85858,2,3,21464.0,0.0,85859
85859,2,8,21464.0,0.0,85860
85860,3,6,21464.0,0.0,85861
85861,3,8,21464.0,0.0,85862
85862,4,1,21464.0,0.0,85863
85863,4,8,21464.0,0.0,85864
85864,5,1,21464.0,0.0,85865
85865,5,9,21464.0,0.0,85866
85866,6,1,21464.0,0.0,85867
85867,6,7,21464.0,0.0,85868
85868,7,4,21464.0,0.0,85869
85869,7,7,21464.0,0.0,85870
85870,8,1,21464.0,0.0,85871
85871,8,7,21464.0,0.0,85872
85872,1,1,21468.0,0.0,85873
85873,1,7,21468.0,0.0,85874
85874,2,3,21468.0,0.0,85875
85875,2,7,21468.0,0.0,85876
85876,3,6,21468.0,0.0,85877
85877,3,8,21468.0,0.0,85878
85878,4,1,21468.0,0.0,85879
85879,4,7,21468.0,0.0,85880
85880,5,1,21468.0,0.0,85881
85881,5,7,21468.0,0.0,85882
85882,6,1,21468.0,0.0,85883
85883,6,7,21468.0,0.0,85884
85884,7,6,21468.0,0.0,85885
85885,7,8,21468.0,0.0,85886
85886,8,1,21468.0,0.0,85887
85887,8,7,21468.0,0.0,85888
85888,1,1,21472.0,0.0,85889
85889,1,8,21472.0,0.0,85890
85890,2,3,21472.0,0.0,85891
85891,2,8,21472.0,0.0,85892
85892,3,6,21472.0,0.0,85893
85893,3,8,21472.0,0.0,85894
85894,4,1,21472.0,0.0,85895
85895,4,8,21472.0,0.0,85896
85896,5,6,21472.0,0.0,85897
85897,5,8,21472.0,0.0,85898
85898,6,1,21472.0,0.0,85899
85899,6,8,21472.0,0.0,85900
85900,7,6,21472.0,0.0,85901
85901,7,9,21472.0,0.0,85902
85902,8,1,21472.0,0.0,85903
85903,8,8,21472.0,0.0,85904
85904,1,1,21476.0,0.0,85905
85905,1,11,21476.0,0.0,85906
85906,2,6,21476.0,0.0,85907
85907,2,11,21476.0,0.0,85908
85908,3,6,21476.0,0.0,85909
85909,3,8,21476.0,0.0,85910
85910,4,1,21476.0,0.0,85911
85911,4,7,21476.0,0.0,85912
85912,5,6,21476.0,0.0,85913
85913,5,11,21476.0,0.0,85914
85914,6,1,21476.0,0.0,85915
85915,6,8,21476.0,0.0,85916
85916,7,6,21476.0,0.0,85917
85917,7,7,21476.0,0.0,85918
85918,8,1,21476.0,0.0,85919
85919,8,8,21476.0,0.0,85920
85920,1,1,21480.0,0.0,85921
85921,1,7,21480.0,0.0,85922
85922,2,6,21480.0,0.0,85923
85923,2,7,21480.0,0.0,85924
85924,3,6,21480.0,0.0,85925
85925,3,7,21480.0,0.0,85926
85926,4,1,21480.0,0.0,85927
85927,4,7,21480.0,0.0,85928
85928,5,6,21480.0,0.0,85929
85929,5,7,21480.0,0.0,85930
85930,6,1,21480.0,0.0,85931
85931,6,7,21480.0,0.0,85932
85932,7,6,21480.0,0.0,85933
85933,7,8,21480.0,0.0,85934
85934,8,1,21480.0,0.0,85935
85935,8,7,21480.0,0.0,85936
85936,1,1,21484.0,0.0,85937
85937,1,7,21484.0,0.0,85938
85938,2,1,21484.0,0.0,85939
85939,2,7,21484.0,0.0,85940
85940,3,1,21484.0,0.0,85941
85941,3,8,21484.0,0.0,85942
85942,4,1,21484.0,0.0,85943
85943,4,8,21484.0,0.0,85944
85944,5,6,21484.0,0.0,85945
85945,5,8,21484.0,0.0,85946
85946,6,1,21484.0,0.0,85947
85947,6,7,21484.0,0.0,85948
85948,7,3,21484.0,0.0,85949
85949,7,8,21484.0,0.0,85950
85950,8,1,21484.0,0.0,85951
85951,8,8,21484.0,0.0,85952
85952,1,1,21488.0,0.0,85953
85953,1,7,21488.0,0.0,85954
85954,2,1,21488.0,0.0,85955
85955,2,8,21488.0,0.0,85956
85956,3,1,21488.0,0.0,85957
85957,3,8,21488.0,0.0,85958
85958,4,3,21488.0,0.0,85959
85959,4,7,21488.0,0.0,85960
85960,5,6,21488.0,0.0,85961
85961,5,8,21488.0,0.0,85962
85962,6,1,21488.0,0.0,85963
85963,6,7,21488.0,0.0,85964
85964,7,3,21488.0,0.0,85965
85965,7,8,21488.0,0.0,85966
85966,8,1,21488.0,0.0,85967
85967,8,7,21488.0,0.0,85968
85968,1,3,21492.0,0.0,85969
85969,1,8,21492.0,0.0,85970
85970,2,1,21492.0,0.0,85971
85971,2,8,21492.0,0.0,85972
85972,3,1,21492.0,0.0,85973
85973,3,7,21492.0,0.0,85974
85974,4,6,21492.0,0.0,85975
85975,4,11,21492.0,0.0,85976
85976,5,1,21492.0,0.0,85977
85977,5,11,21492.0,0.0,85978
85978,6,6,21492.0,0.0,85979
85979,6,8,21492.0,0.0,85980
85980,7,1,21492.0,0.0,85981
85981,7,7,21492.0,0.0,85982
85982,8,1,21492.0,0.0,85983
85983,8,7,21492.0,0.0,85984
85984,1,3,21496.0,0.0,85985
85985,1,8,21496.0,0.0,85986
85986,2,1,21496.0,0.0,85987
85987,2,11,21496.0,0.0,85988
85988,3,1,21496.0,0.0,85989
85989,3,7,21496.0,0.0,85990
85990,4,1,21496.0,0.0,85991
85991,4,8,21496.0,0.0,85992
85992,5,5,21496.0,0.0,85993
85993,5,7,21496.0,0.0,85994
85994,6,3,21496.0,0.0,85995
85995,6,8,21496.0,0.0,85996
85996,7,1,21496.0,0.0,85997
85997,7,7,21496.0,0.0,85998
85998,8,1,21496.0,0.0,85999
85999,8,8,21496.0,0.0,86000
86000,1,5,21500.0,0.0,86001
86001,1,7,21500.0,0.0,86002
86002,2,1,21500.0,0.0,86003
